Timestamp,Open,High,Low,Close,Volume,Converted_time
1601694000000,10535.35,10556.11,10535.35,10556.11,0.8433510000000001,2020-10-03 03:00:00.000000
1601697600000,10555.9,10559.08,10546.2,10552.47,2.145702,2020-10-03 04:00:00.000000
1601701200000,10551.24,10551.24,10532.9,10535.22,2.9969080000000003,2020-10-03 05:00:00.000000
1601704800000,10537.17,10545.79,10500.96,10524.74,2.252886,2020-10-03 06:00:00.000000
1601708400000,10527.17,10532.62,10511.84,10523.44,3.4032150000000003,2020-10-03 07:00:00.000000
1601712000000,10517.42,10550.13,10508.65,10511.78,1.209517,2020-10-03 08:00:00.000000
1601715600000,10511.78,10539.7,10508.94,10525.48,2.044466,2020-10-03 09:00:00.000000
1601719200000,10525.67,10551.02,10523.88,10548.29,3.7949309999999996,2020-10-03 10:00:00.000000
1601722800000,10546.45,10560.97,10529.49,10542.89,10.653557000000001,2020-10-03 11:00:00.000000
1601726400000,10543.36,10543.36,10526.2,10539.25,5.470673000000001,2020-10-03 12:00:00.000000
1601730000000,10537.65,10538.89,10531.09,10534.08,0.27521,2020-10-03 13:00:00.000000
1601733600000,10529.85,10542.39,10529.85,10538.88,1.0400770000000001,2020-10-03 14:00:00.000000
1601737200000,10530.06,10549.38,10529.81,10547.35,0.21665,2020-10-03 15:00:00.000000
1601740800000,10551.37,10603.33,10548.62,10575.37,4.516397,2020-10-03 16:00:00.000000
1601744400000,10575.37,10580.99,10567.93,10578.56,1.2417610000000001,2020-10-03 17:00:00.000000
1601748000000,10577.41,10588.64,10566.01,10566.01,0.318498,2020-10-03 18:00:00.000000
1601751600000,10575.53,10594.18,10569.29,10584.48,7.213761999999999,2020-10-03 19:00:00.000000
1601755200000,10578.09,10578.09,10558.98,10569.11,1.943757,2020-10-03 20:00:00.000000
1601758800000,10570.55,10574.04,10558.06,10569.21,4.3006519999999995,2020-10-03 21:00:00.000000
1601762400000,10569.21,10569.21,10536.81,10542.39,3.400561,2020-10-03 22:00:00.000000
1601766000000,10555.11,10566.49,10540.41,10546.07,2.4211869999999998,2020-10-03 23:00:00.000000
1601769600000,10532.51,10554.26,10529.0,10552.36,1.217583,2020-10-04 00:00:00.000000
1601773200000,10535.88,10543.82,10523.19,10543.82,2.185425,2020-10-04 01:00:00.000000
1601776800000,10540.09,10555.17,10539.41,10551.21,1.52085,2020-10-04 02:00:00.000000
1601780400000,10555.4,10560.27,10542.06,10542.06,5.208243,2020-10-04 03:00:00.000000
1601784000000,10552.28,10574.51,10551.57,10572.45,3.337339,2020-10-04 04:00:00.000000
1601787600000,10567.97,10576.95,10567.97,10576.95,0.746981,2020-10-04 05:00:00.000000
1601791200000,10566.9,10633.06,10566.9,10622.92,5.798093,2020-10-04 06:00:00.000000
1601794800000,10619.93,10622.87,10610.25,10614.56,0.7487149999999999,2020-10-04 07:00:00.000000
1601798400000,10616.99,10618.45,10588.12,10597.31,2.004167,2020-10-04 08:00:00.000000
1601802000000,10602.46,10604.45,10588.14,10597.07,2.100414,2020-10-04 09:00:00.000000
1601805600000,10597.72,10597.72,10574.46,10579.72,2.110804,2020-10-04 10:00:00.000000
1601809200000,10588.63,10591.48,10580.79,10580.79,3.015859,2020-10-04 11:00:00.000000
1601812800000,10601.62,10601.86,10572.12,10601.86,2.18015,2020-10-04 12:00:00.000000
1601816400000,10615.24,10618.45,10601.46,10610.41,1.9724580000000003,2020-10-04 13:00:00.000000
1601820000000,10609.76,10609.76,10600.02,10601.63,0.43993000000000004,2020-10-04 14:00:00.000000
1601823600000,10595.57,10605.55,10595.57,10597.59,0.34987399999999996,2020-10-04 15:00:00.000000
1601827200000,10591.95,10603.88,10591.95,10595.51,1.0920809999999999,2020-10-04 16:00:00.000000
1601830800000,10607.09,10608.08,10595.83,10607.7,1.225036,2020-10-04 17:00:00.000000
1601834400000,10618.68,10650.97,10602.18,10632.15,8.441028,2020-10-04 18:00:00.000000
1601838000000,10638.76,10695.66,10638.76,10675.89,3.993323,2020-10-04 19:00:00.000000
1601841600000,10690.76,10690.76,10639.67,10639.67,5.19309,2020-10-04 20:00:00.000000
1601845200000,10654.46,10664.26,10646.64,10655.55,2.809232,2020-10-04 21:00:00.000000
1601848800000,10643.93,10673.86,10642.51,10659.87,3.2228060000000003,2020-10-04 22:00:00.000000
1601852400000,10651.27,10676.59,10651.27,10676.59,3.017116,2020-10-04 23:00:00.000000
1601856000000,10664.92,10742.51,10664.01,10707.47,7.9967440000000005,2020-10-05 00:00:00.000000
1601859600000,10707.17,10707.17,10684.41,10689.68,12.776515,2020-10-05 01:00:00.000000
1601863200000,10686.27,10710.69,10685.37,10710.32,13.926719,2020-10-05 02:00:00.000000
1601866800000,10713.2,10713.2,10669.82,10669.82,2.810327,2020-10-05 03:00:00.000000
1601870400000,10660.9,10666.26,10651.94,10653.06,4.213522,2020-10-05 04:00:00.000000
1601874000000,10657.64,10677.54,10655.06,10677.54,4.006963,2020-10-05 05:00:00.000000
1601877600000,10643.79,10643.82,10623.8,10640.62,3.3377449999999995,2020-10-05 06:00:00.000000
1601881200000,10639.94,10687.52,10639.94,10686.98,4.832326999999999,2020-10-05 07:00:00.000000
1601884800000,10693.95,10693.95,10677.26,10678.33,1.8370419999999998,2020-10-05 08:00:00.000000
1601888400000,10665.52,10689.62,10664.28,10675.48,0.610858,2020-10-05 09:00:00.000000
1601892000000,10667.8,10687.72,10662.87,10682.74,7.906485000000001,2020-10-05 10:00:00.000000
1601895600000,10682.01,10698.11,10665.43,10677.02,8.031930000000001,2020-10-05 11:00:00.000000
1601899200000,10669.78,10694.64,10669.78,10694.64,4.485492,2020-10-05 12:00:00.000000
1601902800000,10699.91,10734.92,10699.91,10728.37,4.170226,2020-10-05 13:00:00.000000
1601906400000,10734.47,10775.14,10717.81,10724.99,23.538861999999998,2020-10-05 14:00:00.000000
1601910000000,10727.83,10729.57,10710.49,10723.12,2.289229,2020-10-05 15:00:00.000000
1601913600000,10721.58,10743.43,10703.88,10743.43,14.065354999999998,2020-10-05 16:00:00.000000
1601917200000,10738.62,10738.62,10697.68,10697.68,11.460642,2020-10-05 17:00:00.000000
1601920800000,10693.94,10710.33,10682.27,10709.22,1.1450069999999999,2020-10-05 18:00:00.000000
1601924400000,10722.21,10739.56,10722.21,10734.33,2.794427,2020-10-05 19:00:00.000000
1601928000000,10736.72,10758.63,10732.39,10735.09,1.6622860000000002,2020-10-05 20:00:00.000000
1601931600000,10736.24,10760.67,10733.42,10740.33,5.831948000000001,2020-10-05 21:00:00.000000
1601935200000,10748.95,10768.68,10748.95,10755.97,6.759555000000001,2020-10-05 22:00:00.000000
1601938800000,10751.92,10800.0,10738.76,10789.29,8.232646,2020-10-05 23:00:00.000000
1601942400000,10800.86,10800.86,10750.83,10758.0,5.410399,2020-10-06 00:00:00.000000
1601946000000,10760.81,10775.51,10742.53,10761.81,15.825867,2020-10-06 01:00:00.000000
1601949600000,10763.51,10791.42,10762.37,10764.25,5.716012999999999,2020-10-06 02:00:00.000000
1601953200000,10756.3,10786.35,10755.57,10771.8,1.8984849999999998,2020-10-06 03:00:00.000000
1601956800000,10772.34,10785.48,10767.52,10767.75,3.312994,2020-10-06 04:00:00.000000
1601960400000,10759.39,10759.39,10743.54,10744.04,1.089078,2020-10-06 05:00:00.000000
1601964000000,10746.56,10746.56,10736.71,10739.53,2.047812,2020-10-06 06:00:00.000000
1601967600000,10747.99,10768.36,10713.19,10722.1,1.952755,2020-10-06 07:00:00.000000
1601971200000,10704.47,10725.72,10703.8,10725.72,0.367814,2020-10-06 08:00:00.000000
1601974800000,10733.84,10741.91,10733.44,10740.02,3.138035,2020-10-06 09:00:00.000000
1601978400000,10748.69,10748.69,10700.88,10702.64,7.986200999999999,2020-10-06 10:00:00.000000
1601982000000,10700.0,10706.91,10651.59,10698.58,7.4398029999999995,2020-10-06 11:00:00.000000
1601985600000,10698.58,10718.27,10691.27,10710.59,3.9814529999999997,2020-10-06 12:00:00.000000
1601989200000,10700.0,10716.08,10700.0,10701.09,3.0136540000000003,2020-10-06 13:00:00.000000
1601992800000,10666.55,10698.79,10653.98,10677.0,6.1167370000000005,2020-10-06 14:00:00.000000
1601996400000,10659.39,10755.53,10622.36,10732.76,4.736366,2020-10-06 15:00:00.000000
1602000000000,10734.85,10747.31,10715.01,10722.86,6.376195,2020-10-06 16:00:00.000000
1602003600000,10724.89,10731.2,10702.59,10714.32,7.87144,2020-10-06 17:00:00.000000
1602007200000,10707.68,10732.39,10582.05,10610.0,30.666413000000002,2020-10-06 18:00:00.000000
1602010800000,10594.27,10601.08,10539.97,10574.68,14.471676,2020-10-06 19:00:00.000000
1602014400000,10558.63,10567.28,10523.58,10545.35,18.299493,2020-10-06 20:00:00.000000
1602018000000,10528.42,10575.22,10525.57,10575.22,9.077197,2020-10-06 21:00:00.000000
1602021600000,10562.16,10589.92,10562.16,10583.14,4.78978,2020-10-06 22:00:00.000000
1602025200000,10594.26,10610.91,10569.88,10595.29,4.869472,2020-10-06 23:00:00.000000
1602028800000,10588.37,10594.22,10575.94,10586.26,1.224529,2020-10-07 00:00:00.000000
1602032400000,10589.01,10589.01,10544.01,10575.77,6.498259,2020-10-07 01:00:00.000000
1602036000000,10584.88,10600.23,10582.37,10600.23,4.68612,2020-10-07 02:00:00.000000
1602039600000,10588.79,10593.65,10572.2,10577.03,55.084472,2020-10-07 03:00:00.000000
1602043200000,10577.8,10591.05,10568.72,10591.05,2.673251,2020-10-07 04:00:00.000000
1602046800000,10589.6,10615.67,10589.6,10615.29,1.621043,2020-10-07 05:00:00.000000
1602050400000,10607.57,10611.31,10607.06,10611.31,1.177651,2020-10-07 06:00:00.000000
1602054000000,10619.16,10619.16,10600.8,10614.81,1.9824439999999999,2020-10-07 07:00:00.000000
1602057600000,10615.52,10616.78,10599.48,10607.96,0.344264,2020-10-07 08:00:00.000000
1602061200000,10609.08,10612.07,10589.77,10590.85,16.949516,2020-10-07 09:00:00.000000
1602064800000,10593.24,10593.24,10572.03,10590.1,2.6202330000000003,2020-10-07 10:00:00.000000
1602068400000,10597.76,10611.5,10582.0,10602.07,9.429085,2020-10-07 11:00:00.000000
1602072000000,10607.11,10633.21,10607.11,10622.13,3.062913,2020-10-07 12:00:00.000000
1602075600000,10625.75,10632.34,10611.42,10612.92,7.750903999999999,2020-10-07 13:00:00.000000
1602079200000,10612.63,10631.78,10601.71,10631.78,5.086736,2020-10-07 14:00:00.000000
1602082800000,10624.36,10644.0,10617.94,10624.75,21.146847,2020-10-07 15:00:00.000000
1602086400000,10610.94,10633.92,10602.9,10626.1,18.355462,2020-10-07 16:00:00.000000
1602090000000,10630.34,10638.0,10623.62,10638.0,3.8749809999999996,2020-10-07 17:00:00.000000
1602093600000,10638.0,10665.0,10634.67,10659.99,7.467381,2020-10-07 18:00:00.000000
1602097200000,10674.34,10677.57,10651.34,10651.58,7.015708999999999,2020-10-07 19:00:00.000000
1602100800000,10645.85,10663.6,10644.99,10661.76,5.527989,2020-10-07 20:00:00.000000
1602104400000,10657.05,10665.0,10657.05,10665.0,0.755781,2020-10-07 21:00:00.000000
1602108000000,10664.23,10665.0,10646.17,10648.02,3.8470129999999996,2020-10-07 22:00:00.000000
1602111600000,10658.77,10673.42,10650.17,10673.16,1.766951,2020-10-07 23:00:00.000000
1602115200000,10665.12,10670.06,10640.22,10644.28,3.9797919999999998,2020-10-08 00:00:00.000000
1602118800000,10638.15,10643.27,10623.36,10638.02,1.6851509999999998,2020-10-08 01:00:00.000000
1602122400000,10640.0,10640.0,10623.1,10639.74,2.733017,2020-10-08 02:00:00.000000
1602126000000,10648.37,10648.37,10638.34,10641.25,0.675664,2020-10-08 03:00:00.000000
1602129600000,10640.0,10646.89,10630.46,10630.46,0.638463,2020-10-08 04:00:00.000000
1602133200000,10609.07,10633.65,10600.0,10615.32,4.606502,2020-10-08 05:00:00.000000
1602136800000,10608.33,10630.87,10606.84,10618.62,4.402278,2020-10-08 06:00:00.000000
1602140400000,10620.04,10620.04,10565.58,10597.84,12.321652,2020-10-08 07:00:00.000000
1602144000000,10587.56,10600.57,10559.67,10559.67,5.380535,2020-10-08 08:00:00.000000
1602147600000,10545.14,10571.32,10527.53,10563.94,7.184763,2020-10-08 09:00:00.000000
1602151200000,10562.34,10622.94,10562.2,10605.46,6.798264,2020-10-08 10:00:00.000000
1602154800000,10600.42,10606.09,10600.42,10606.09,0.6064430000000001,2020-10-08 11:00:00.000000
1602158400000,10596.51,10647.23,10595.66,10632.54,2.242687,2020-10-08 12:00:00.000000
1602162000000,10622.04,10748.13,10621.84,10728.62,18.406482999999998,2020-10-08 13:00:00.000000
1602165600000,10736.59,10947.46,10718.95,10910.29,27.526821999999996,2020-10-08 14:00:00.000000
1602169200000,10928.91,10931.61,10860.26,10893.0,10.763513,2020-10-08 15:00:00.000000
1602172800000,10920.0,10928.0,10883.4,10924.77,4.697024,2020-10-08 16:00:00.000000
1602176400000,10915.7,10948.48,10870.0,10870.0,2.610061,2020-10-08 17:00:00.000000
1602180000000,10887.9,10899.0,10851.51,10869.12,9.490669,2020-10-08 18:00:00.000000
1602183600000,10868.16,10890.0,10859.73,10884.68,7.119228,2020-10-08 19:00:00.000000
1602187200000,10898.46,10900.0,10866.85,10890.68,1.480005,2020-10-08 20:00:00.000000
1602190800000,10890.69,10906.16,10880.39,10883.74,2.8262110000000003,2020-10-08 21:00:00.000000
1602194400000,10892.73,10911.75,10890.34,10900.77,0.971794,2020-10-08 22:00:00.000000
1602198000000,10890.4,10937.49,10883.74,10925.25,8.595787,2020-10-08 23:00:00.000000
1602201600000,10930.74,10943.24,10872.1,10874.7,1.1075409999999999,2020-10-09 00:00:00.000000
1602205200000,10880.32,10899.05,10880.32,10889.28,1.601957,2020-10-09 01:00:00.000000
1602208800000,10925.25,10925.25,10896.2,10900.68,7.040489,2020-10-09 02:00:00.000000
1602212400000,10901.7,10905.94,10876.13,10890.93,34.579254999999996,2020-10-09 03:00:00.000000
1602216000000,10885.33,10891.67,10872.85,10891.67,10.248914,2020-10-09 04:00:00.000000
1602219600000,10872.55,10887.41,10867.09,10869.88,2.141497,2020-10-09 05:00:00.000000
1602223200000,10855.18,10870.0,10835.83,10850.76,6.182869999999999,2020-10-09 06:00:00.000000
1602226800000,10856.52,10902.08,10856.52,10893.54,2.6667560000000003,2020-10-09 07:00:00.000000
1602230400000,10887.61,10898.96,10882.83,10891.88,1.073074,2020-10-09 08:00:00.000000
1602234000000,10890.59,10890.59,10868.65,10877.24,2.608648,2020-10-09 09:00:00.000000
1602237600000,10874.47,11013.43,10873.34,10981.43,11.106638,2020-10-09 10:00:00.000000
1602241200000,10995.05,11103.34,10995.05,11042.0,13.742045999999998,2020-10-09 11:00:00.000000
1602244800000,11055.23,11108.15,11043.48,11073.23,13.302417000000002,2020-10-09 12:00:00.000000
1602248400000,11073.06,11089.0,11050.99,11078.52,13.982634,2020-10-09 13:00:00.000000
1602252000000,11080.91,11085.81,11046.58,11063.64,20.098352,2020-10-09 14:00:00.000000
1602255600000,11070.54,11092.04,11046.56,11090.51,3.925702,2020-10-09 15:00:00.000000
1602259200000,11101.29,11101.29,11048.0,11049.31,12.872061,2020-10-09 16:00:00.000000
1602262800000,11049.31,11067.51,11048.73,11062.71,7.197858999999999,2020-10-09 17:00:00.000000
1602266400000,11061.84,11061.84,11038.55,11046.3,4.720663,2020-10-09 18:00:00.000000
1602270000000,11053.1,11055.46,11023.38,11044.03,3.2371630000000002,2020-10-09 19:00:00.000000
1602273600000,11041.71,11053.0,11034.81,11038.46,8.285487,2020-10-09 20:00:00.000000
1602277200000,11035.19,11054.99,11021.98,11054.99,11.066835000000001,2020-10-09 21:00:00.000000
1602280800000,11057.55,11072.45,11044.11,11072.45,8.106745,2020-10-09 22:00:00.000000
1602284400000,11083.23,11095.94,11053.65,11054.99,6.838731,2020-10-09 23:00:00.000000
1602288000000,11052.9,11097.76,11052.9,11080.34,6.896128,2020-10-10 00:00:00.000000
1602291600000,11074.79,11093.93,11059.39,11091.71,1.875288,2020-10-10 01:00:00.000000
1602295200000,11086.44,11475.69,11086.44,11375.41,61.19398100000001,2020-10-10 02:00:00.000000
1602298800000,11405.84,11485.35,11385.71,11412.67,35.510857,2020-10-10 03:00:00.000000
1602302400000,11418.3,11423.29,11386.57,11406.09,4.499006,2020-10-10 04:00:00.000000
1602306000000,11399.72,11405.45,11366.94,11376.13,9.517647,2020-10-10 05:00:00.000000
1602309600000,11381.7,11391.58,11350.95,11351.29,8.460677,2020-10-10 06:00:00.000000
1602313200000,11357.47,11384.19,11357.47,11381.1,5.655405,2020-10-10 07:00:00.000000
1602316800000,11377.05,11396.99,11365.03,11376.05,5.543208,2020-10-10 08:00:00.000000
1602320400000,11377.84,11387.0,11278.09,11318.74,17.039675,2020-10-10 09:00:00.000000
1602324000000,11314.33,11314.33,11234.58,11311.06,10.235373,2020-10-10 10:00:00.000000
1602327600000,11314.16,11354.71,11307.53,11327.37,3.2233669999999996,2020-10-10 11:00:00.000000
1602331200000,11328.35,11343.4,11298.19,11343.4,5.670889,2020-10-10 12:00:00.000000
1602334800000,11346.13,11370.78,11315.17,11348.73,5.398587,2020-10-10 13:00:00.000000
1602338400000,11358.48,11358.48,11330.37,11340.39,5.862644,2020-10-10 14:00:00.000000
1602342000000,11363.31,11414.48,11310.06,11349.08,5.729426999999999,2020-10-10 15:00:00.000000
1602345600000,11350.55,11361.78,11327.95,11337.42,2.8010029999999997,2020-10-10 16:00:00.000000
1602349200000,11337.67,11369.08,11337.67,11355.02,3.409096,2020-10-10 17:00:00.000000
1602352800000,11355.02,11375.48,11351.79,11375.48,0.692171,2020-10-10 18:00:00.000000
1602356400000,11360.69,11371.94,11350.24,11363.19,1.7861509999999998,2020-10-10 19:00:00.000000
1602360000000,11356.05,11368.5,11349.88,11365.54,2.019543,2020-10-10 20:00:00.000000
1602363600000,11364.4,11377.99,11326.94,11377.99,2.762228,2020-10-10 21:00:00.000000
1602367200000,11368.28,11368.56,11338.77,11359.8,1.8267830000000003,2020-10-10 22:00:00.000000
1602370800000,11349.12,11349.12,11274.48,11298.5,5.000684,2020-10-10 23:00:00.000000
1602374400000,11303.93,11316.17,11284.43,11307.99,3.176749,2020-10-11 00:00:00.000000
1602378000000,11324.72,11403.94,11313.02,11376.13,4.78103,2020-10-11 01:00:00.000000
1602381600000,11378.4,11378.4,11352.72,11358.87,0.376178,2020-10-11 02:00:00.000000
1602385200000,11338.19,11338.19,11319.02,11330.0,0.181144,2020-10-11 03:00:00.000000
1602388800000,11340.7,11342.05,11311.14,11311.14,3.578329,2020-10-11 04:00:00.000000
1602392400000,11323.05,11341.25,11308.1,11341.25,2.466629,2020-10-11 05:00:00.000000
1602396000000,11353.27,11358.7,11337.95,11348.79,5.521230999999999,2020-10-11 06:00:00.000000
1602399600000,11362.73,11363.02,11344.36,11344.36,4.94285,2020-10-11 07:00:00.000000
1602403200000,11351.23,11364.05,11343.14,11351.05,4.215236,2020-10-11 08:00:00.000000
1602406800000,11342.11,11350.78,11333.54,11347.2,7.600805,2020-10-11 09:00:00.000000
1602410400000,11356.77,11403.38,11344.71,11391.52,9.093473,2020-10-11 10:00:00.000000
1602414000000,11402.93,11403.94,11363.0,11371.77,11.982522,2020-10-11 11:00:00.000000
1602417600000,11366.66,11377.53,11352.11,11358.37,4.625597,2020-10-11 12:00:00.000000
1602421200000,11357.96,11382.48,11333.39,11369.7,4.281792,2020-10-11 13:00:00.000000
1602424800000,11369.33,11445.35,11350.32,11377.3,6.181255999999999,2020-10-11 14:00:00.000000
1602428400000,11381.91,11438.54,11381.91,11408.65,5.149258000000001,2020-10-11 15:00:00.000000
1602432000000,11396.44,11423.55,11370.2,11394.65,5.858114,2020-10-11 16:00:00.000000
1602435600000,11394.65,11426.54,11394.65,11422.98,5.392683,2020-10-11 17:00:00.000000
1602439200000,11416.84,11417.78,11386.25,11413.59,3.584858,2020-10-11 18:00:00.000000
1602442800000,11410.0,11410.0,11383.67,11390.22,0.254648,2020-10-11 19:00:00.000000
